heldout,k_real_train_experiments,combo_id,train_experiments,representation,n_train_windows,n_test_windows,train_positive,test_positive,auroc,auprc,f1,balanced_accuracy
TS0330C,2,9,TS0330B+TS0330G,fusion_shape,72,33,15,3,0.9888888888888889,0.9166666666666665,0.42857142857142855,0.8666666666666667
TS0330C,2,10,TS0330B+TS0330H,temperature,74,33,23,3,1.0,1.0,0.3,0.7666666666666666
TS0330C,2,10,TS0330B+TS0330H,pressure_absolute,74,33,23,3,0.8,0.24206349206349206,0.4,0.85
TS0330C,2,10,TS0330B+TS0330H,pressure_shape,74,33,23,3,0.7333333333333333,0.20324074074074072,0.26666666666666666,0.6666666666666666
TS0330C,2,10,TS0330B+TS0330H,fusion_absolute,74,33,23,3,0.8333333333333334,0.2757936507936508,0.42857142857142855,0.8666666666666667
TS0330C,2,10,TS0330B+TS0330H,fusion_shape,74,33,23,3,0.9888888888888889,0.9166666666666665,0.6,0.9333333333333333
TS0330C,2,11,TS0330D+TS0330E,temperature,71,33,23,3,1.0,1.0,0.4,0.85
TS0330C,2,11,TS0330D+TS0330E,pressure_absolute,71,33,23,3,0.8888888888888888,0.43333333333333335,0.42857142857142855,0.8666666666666667
TS0330C,2,11,TS0330D+TS0330E,pressure_shape,71,33,23,3,0.6333333333333333,0.15683760683760684,0.25,0.7
TS0330C,2,11,TS0330D+TS0330E,fusion_absolute,71,33,23,3,1.0,1.0,0.8571428571428571,0.9833333333333334
TS0330C,2,11,TS0330D+TS0330E,fusion_shape,71,33,23,3,0.9222222222222223,0.4666666666666667,0.3157894736842105,0.7833333333333333
TS0330C,2,12,TS0330D+TS0330F,temperature,65,33,18,3,1.0,1.0,0.35294117647058826,0.8166666666666667
TS0330C,2,12,TS0330D+TS0330F,pressure_absolute,65,33,18,3,0.9666666666666667,0.7555555555555555,0.2727272727272727,0.7333333333333334
TS0330C,2,12,TS0330D+TS0330F,pressure_shape,65,33,18,3,0.9666666666666667,0.6388888888888888,0.2222222222222222,0.65
TS0330C,2,12,TS0330D+TS0330F,fusion_absolute,65,33,18,3,1.0,1.0,0.35294117647058826,0.8166666666666667
TS0330C,2,12,TS0330D+TS0330F,fusion_shape,65,33,18,3,0.888888888888889,0.36507936507936506,0.3157894736842105,0.7833333333333333
TS0330C,2,13,TS0330D+TS0330G,temperature,63,33,14,3,1.0,1.0,0.375,0.8333333333333333
TS0330C,2,13,TS0330D+TS0330G,pressure_absolute,63,33,14,3,0.9777777777777777,0.8055555555555556,0.25,0.7
TS0330C,2,13,TS0330D+TS0330G,pressure_shape,63,33,14,3,0.5666666666666667,0.12826797385620914,0.2222222222222222,0.65
TS0330C,2,13,TS0330D+TS0330G,fusion_absolute,63,33,14,3,1.0,1.0,0.375,0.8333333333333333
TS0330C,2,13,TS0330D+TS0330G,fusion_shape,63,33,14,3,0.8666666666666667,0.3206349206349206,0.375,0.8333333333333333
TS0330C,2,14,TS0330D+TS0330H,temperature,65,33,22,3,1.0,1.0,0.3157894736842105,0.7833333333333333
TS0330C,2,14,TS0330D+TS0330H,pressure_absolute,65,33,22,3,1.0,1.0,0.8571428571428571,0.9833333333333334
TS0330C,2,14,TS0330D+TS0330H,pressure_shape,65,33,22,3,0.611111111111111,0.14985380116959063,0.24,0.6833333333333333
TS0330C,2,14,TS0330D+TS0330H,fusion_absolute,65,33,22,3,1.0,1.0,0.75,0.9666666666666667
TS0330C,2,14,TS0330D+TS0330H,fusion_shape,65,33,22,3,0.8444444444444446,0.28968253968253965,0.3157894736842105,0.7833333333333333
TS0330C,2,15,TS0330E+TS0330F,temperature,72,33,27,3,1.0,1.0,0.35294117647058826,0.8166666666666667
TS0330C,2,15,TS0330E+TS0330F,pressure_absolute,72,33,27,3,0.8333333333333333,0.29444444444444445,0.3,0.7666666666666666
TS0330C,2,15,TS0330E+TS0330F,pressure_shape,72,33,27,3,0.9,0.4444444444444444,0.2727272727272727,0.7333333333333334
TS0330C,2,15,TS0330E+TS0330F,fusion_absolute,72,33,27,3,1.0,1.0,0.35294117647058826,0.8166666666666667
TS0330C,2,15,TS0330E+TS0330F,fusion_shape,72,33,27,3,0.9666666666666667,0.6388888888888888,0.3157894736842105,0.7833333333333333
TS0330C,2,16,TS0330E+TS0330G,temperature,70,33,23,3,1.0,1.0,0.375,0.8333333333333333
TS0330C,2,16,TS0330E+TS0330G,pressure_absolute,70,33,23,3,0.611111111111111,0.14040861099684632,0.0,0.35
TS0330C,2,16,TS0330E+TS0330G,pressure_shape,70,33,23,3,0.15555555555555556,0.07035330261136713,0.0,0.31666666666666665
TS0330C,2,16,TS0330E+TS0330G,fusion_absolute,70,33,23,3,1.0,1.0,0.3157894736842105,0.7833333333333333
TS0330C,2,16,TS0330E+TS0330G,fusion_shape,70,33,23,3,0.9666666666666667,0.6388888888888888,0.375,0.8333333333333333
TS0330C,2,17,TS0330E+TS0330H,temperature,72,33,31,3,1.0,1.0,0.3157894736842105,0.7833333333333333
TS0330C,2,17,TS0330E+TS0330H,pressure_absolute,72,33,31,3,0.8,0.24206349206349206,0.0,0.5
TS0330C,2,17,TS0330E+TS0330H,pressure_shape,72,33,31,3,0.5555555555555556,0.12474747474747475,0.2222222222222222,0.6166666666666667
TS0330C,2,17,TS0330E+TS0330H,fusion_absolute,72,33,31,3,1.0,1.0,0.5,0.9
TS0330C,2,17,TS0330E+TS0330H,fusion_shape,72,33,31,3,1.0,1.0,0.3,0.7666666666666666
TS0330C,2,18,TS0330F+TS0330G,temperature,64,33,18,3,1.0,1.0,0.3333333333333333,0.8
TS0330C,2,18,TS0330F+TS0330G,pressure_absolute,64,33,18,3,1.0,1.0,0.25,0.7
TS0330C,2,18,TS0330F+TS0330G,pressure_shape,64,33,18,3,0.6555555555555556,0.15555555555555556,0.23076923076923078,0.6666666666666666
TS0330C,2,18,TS0330F+TS0330G,fusion_absolute,64,33,18,3,1.0,1.0,0.24,0.6833333333333333
TS0330C,2,18,TS0330F+TS0330G,fusion_shape,64,33,18,3,0.9333333333333333,0.4777777777777778,0.375,0.8333333333333333
TS0330C,2,19,TS0330F+TS0330H,temperature,66,33,26,3,1.0,1.0,0.3157894736842105,0.7833333333333333
TS0330C,2,19,TS0330F+TS0330H,pressure_absolute,66,33,26,3,0.9777777777777777,0.8666666666666667,0.0,0.5
TS0330C,2,19,TS0330F+TS0330H,pressure_shape,66,33,26,3,0.7222222222222222,0.20555555555555557,0.24,0.6833333333333333
TS0330C,2,19,TS0330F+TS0330H,fusion_absolute,66,33,26,3,1.0,1.0,0.75,0.9666666666666667
TS0330C,2,19,TS0330F+TS0330H,fusion_shape,66,33,26,3,1.0,1.0,0.3,0.7666666666666666
TS0330C,2,20,TS0330G+TS0330H,temperature,64,33,22,3,1.0,1.0,0.3157894736842105,0.7833333333333333
TS0330C,2,20,TS0330G+TS0330H,pressure_absolute,64,33,22,3,0.41111111111111115,0.09947089947089947,0.16666666666666666,0.5
TS0330C,2,20,TS0330G+TS0330H,pressure_shape,64,33,22,3,0.45555555555555555,0.10592105263157894,0.0,0.35
TS0330C,2,20,TS0330G+TS0330H,fusion_absolute,64,33,22,3,0.8222222222222223,0.2619047619047619,0.0,0.5
TS0330C,2,20,TS0330G+TS0330H,fusion_shape,64,33,22,3,0.9,0.38333333333333336,0.4,0.85
TS0330C,4,0,TS0330A+TS0330B+TS0330D+TS0330E,temperature,153,33,42,3,1.0,1.0,0.42857142857142855,0.8666666666666667
TS0330C,4,0,TS0330A+TS0330B+TS0330D+TS0330E,pressure_absolute,153,33,42,3,0.8666666666666667,0.5277777777777778,0.375,0.8333333333333333
TS0330C,4,0,TS0330A+TS0330B+TS0330D+TS0330E,pressure_shape,153,33,42,3,0.8,0.3176638176638177,0.2857142857142857,0.75
TS0330C,4,0,TS0330A+TS0330B+TS0330D+TS0330E,fusion_absolute,153,33,42,3,1.0,1.0,0.375,0.8333333333333333
TS0330C,4,0,TS0330A+TS0330B+TS0330D+TS0330E,fusion_shape,153,33,42,3,0.9666666666666667,0.6388888888888888,0.5,0.9
TS0330C,4,1,TS0330A+TS0330B+TS0330D+TS0330F,temperature,147,33,37,3,1.0,1.0,0.4,0.85
TS0330C,4,1,TS0330A+TS0330B+TS0330D+TS0330F,pressure_absolute,147,33,37,3,0.9666666666666667,0.8333333333333333,0.375,0.8333333333333333
TS0330C,4,1,TS0330A+TS0330B+TS0330D+TS0330F,pressure_shape,147,33,37,3,0.9666666666666667,0.6388888888888888,0.25,0.7
TS0330C,4,1,TS0330A+TS0330B+TS0330D+TS0330F,fusion_absolute,147,33,37,3,1.0,1.0,0.375,0.8333333333333333
TS0330C,4,1,TS0330A+TS0330B+TS0330D+TS0330F,fusion_shape,147,33,37,3,0.9666666666666667,0.6388888888888888,0.46153846153846156,0.8833333333333333
TS0330C,4,2,TS0330A+TS0330B+TS0330D+TS0330G,temperature,145,33,33,3,1.0,1.0,0.4,0.85
TS0330C,4,2,TS0330A+TS0330B+TS0330D+TS0330G,pressure_absolute,145,33,33,3,0.9555555555555556,0.8095238095238095,0.3333333333333333,0.8
TS0330C,4,2,TS0330A+TS0330B+TS0330D+TS0330G,pressure_shape,145,33,33,3,0.7999999999999999,0.24074074074074076,0.25,0.7
TS0330C,4,2,TS0330A+TS0330B+TS0330D+TS0330G,fusion_absolute,145,33,33,3,1.0,1.0,0.35294117647058826,0.8166666666666667
TS0330C,4,2,TS0330A+TS0330B+TS0330D+TS0330G,fusion_shape,145,33,33,3,0.9666666666666667,0.6388888888888888,0.42857142857142855,0.8666666666666667
TS0330C,4,3,TS0330A+TS0330B+TS0330D+TS0330H,temperature,147,33,41,3,1.0,1.0,0.35294117647058826,0.8166666666666667
TS0330C,4,3,TS0330A+TS0330B+TS0330D+TS0330H,pressure_absolute,147,33,41,3,0.9222222222222223,0.6666666666666666,0.2857142857142857,0.75
TS0330C,4,3,TS0330A+TS0330B+TS0330D+TS0330H,pressure_shape,147,33,41,3,0.9666666666666667,0.6388888888888888,0.2608695652173913,0.7166666666666667
TS0330C,4,3,TS0330A+TS0330B+TS0330D+TS0330H,fusion_absolute,147,33,41,3,1.0,1.0,0.3333333333333333,0.8
TS0330C,4,3,TS0330A+TS0330B+TS0330D+TS0330H,fusion_shape,147,33,41,3,0.9666666666666667,0.6388888888888888,0.42857142857142855,0.8666666666666667
TS0330C,4,4,TS0330A+TS0330B+TS0330E+TS0330F,temperature,154,33,46,3,1.0,1.0,0.4,0.85
TS0330C,4,4,TS0330A+TS0330B+TS0330E+TS0330F,pressure_absolute,154,33,46,3,0.8,0.24206349206349206,0.5,0.9
TS0330C,4,4,TS0330A+TS0330B+TS0330E+TS0330F,pressure_shape,154,33,46,3,0.9444444444444444,0.5333333333333333,0.2857142857142857,0.75
TS0330C,4,4,TS0330A+TS0330B+TS0330E+TS0330F,fusion_absolute,154,33,46,3,1.0,1.0,0.42857142857142855,0.8666666666666667
TS0330C,4,4,TS0330A+TS0330B+TS0330E+TS0330F,fusion_shape,154,33,46,3,0.9666666666666667,0.6388888888888888,0.46153846153846156,0.8833333333333333
TS0330C,4,5,TS0330A+TS0330B+TS0330E+TS0330G,temperature,152,33,42,3,1.0,1.0,0.4,0.85
TS0330C,4,5,TS0330A+TS0330B+TS0330E+TS0330G,pressure_absolute,152,33,42,3,0.8,0.24206349206349206,0.5,0.9
TS0330C,4,5,TS0330A+TS0330B+TS0330E+TS0330G,pressure_shape,152,33,42,3,0.4666666666666667,0.1065934065934066,0.10526315789473684,0.41666666666666663
TS0330C,4,5,TS0330A+TS0330B+TS0330E+TS0330G,fusion_absolute,152,33,42,3,1.0,1.0,0.42857142857142855,0.8666666666666667
TS0330C,4,5,TS0330A+TS0330B+TS0330E+TS0330G,fusion_shape,152,33,42,3,1.0,1.0,0.46153846153846156,0.8833333333333333
TS0330C,4,6,TS0330A+TS0330B+TS0330E+TS0330H,temperature,154,33,50,3,1.0,1.0,0.3333333333333333,0.8
TS0330C,4,6,TS0330A+TS0330B+TS0330E+TS0330H,pressure_absolute,154,33,50,3,0.8,0.24206349206349206,0.36363636363636365,0.7333333333333334
TS0330C,4,6,TS0330A+TS0330B+TS0330E+TS0330H,pressure_shape,154,33,50,3,0.7666666666666667,0.21766381766381768,0.35294117647058826,0.8166666666666667
TS0330C,4,6,TS0330A+TS0330B+TS0330E+TS0330H,fusion_absolute,154,33,50,3,1.0,1.0,0.375,0.8333333333333333
TS0330C,4,6,TS0330A+TS0330B+TS0330E+TS0330H,fusion_shape,154,33,50,3,1.0,1.0,0.5454545454545454,0.9166666666666667
TS0330C,4,7,TS0330A+TS0330B+TS0330F+TS0330G,temperature,146,33,37,3,1.0,1.0,0.375,0.8333333333333333
TS0330C,4,7,TS0330A+TS0330B+TS0330F+TS0330G,pressure_absolute,146,33,37,3,0.888888888888889,0.5555555555555556,0.375,0.8333333333333333
TS0330C,4,7,TS0330A+TS0330B+TS0330F+TS0330G,pressure_shape,146,33,37,3,0.8,0.2833333333333333,0.24,0.6833333333333333
TS0330C,4,7,TS0330A+TS0330B+TS0330F+TS0330G,fusion_absolute,146,33,37,3,1.0,1.0,0.375,0.8333333333333333
TS0330C,4,7,TS0330A+TS0330B+TS0330F+TS0330G,fusion_shape,146,33,37,3,0.9888888888888889,0.9166666666666665,0.4,0.85
TS0330C,4,8,TS0330A+TS0330B+TS0330F+TS0330H,temperature,148,33,45,3,1.0,1.0,0.3333333333333333,0.8
TS0330C,4,8,TS0330A+TS0330B+TS0330F+TS0330H,pressure_absolute,148,33,45,3,0.8222222222222223,0.2611111111111111,0.46153846153846156,0.8833333333333333
TS0330C,4,8,TS0330A+TS0330B+TS0330F+TS0330H,pressure_shape,148,33,45,3,0.9666666666666667,0.6388888888888888,0.25,0.7
TS0330C,4,8,TS0330A+TS0330B+TS0330F+TS0330H,fusion_absolute,148,33,45,3,1.0,1.0,0.35294117647058826,0.8166666666666667
TS0330C,4,8,TS0330A+TS0330B+TS0330F+TS0330H,fusion_shape,148,33,45,3,1.0,1.0,0.42857142857142855,0.8666666666666667
TS0330C,4,9,TS0330A+TS0330B+TS0330G+TS0330H,temperature,146,33,41,3,1.0,1.0,0.35294117647058826,0.8166666666666667
TS0330C,4,9,TS0330A+TS0330B+TS0330G+TS0330H,pressure_absolute,146,33,41,3,0.8222222222222223,0.2611111111111111,0.46153846153846156,0.8833333333333333
TS0330C,4,9,TS0330A+TS0330B+TS0330G+TS0330H,pressure_shape,146,33,41,3,0.6,0.13788335847159378,0.21052631578947367,0.6
TS0330C,4,9,TS0330A+TS0330B+TS0330G+TS0330H,fusion_absolute,146,33,41,3,1.0,1.0,0.42857142857142855,0.8666666666666667
TS0330C,4,9,TS0330A+TS0330B+TS0330G+TS0330H,fusion_shape,146,33,41,3,1.0,1.0,0.42857142857142855,0.8666666666666667
TS0330C,4,10,TS0330A+TS0330D+TS0330E+TS0330F,temperature,145,33,45,3,1.0,1.0,0.375,0.8333333333333333
TS0330C,4,10,TS0330A+TS0330D+TS0330E+TS0330F,pressure_absolute,145,33,45,3,0.8333333333333333,0.29444444444444445,0.42857142857142855,0.8666666666666667
TS0330C,4,10,TS0330A+TS0330D+TS0330E+TS0330F,pressure_shape,145,33,45,3,0.8666666666666666,0.41666666666666663,0.3157894736842105,0.7833333333333333
TS0330C,4,10,TS0330A+TS0330D+TS0330E+TS0330F,fusion_absolute,145,33,45,3,1.0,1.0,0.3,0.7666666666666666
TS0330C,4,10,TS0330A+TS0330D+TS0330E+TS0330F,fusion_shape,145,33,45,3,0.9111111111111111,0.44285714285714284,0.3333333333333333,0.8
TS0330C,4,11,TS0330A+TS0330D+TS0330E+TS0330G,temperature,143,33,41,3,1.0,1.0,0.375,0.8333333333333333
TS0330C,4,11,TS0330A+TS0330D+TS0330E+TS0330G,pressure_absolute,143,33,41,3,0.8555555555555556,0.3611111111111111,0.4,0.85
TS0330C,4,11,TS0330A+TS0330D+TS0330E+TS0330G,pressure_shape,143,33,41,3,0.5111111111111111,0.11492673992673993,0.21052631578947367,0.6
TS0330C,4,11,TS0330A+TS0330D+TS0330E+TS0330G,fusion_absolute,143,33,41,3,1.0,1.0,0.3333333333333333,0.8
TS0330C,4,11,TS0330A+TS0330D+TS0330E+TS0330G,fusion_shape,143,33,41,3,0.9444444444444444,0.5555555555555556,0.35294117647058826,0.8166666666666667
TS0330C,4,12,TS0330A+TS0330D+TS0330E+TS0330H,temperature,145,33,49,3,1.0,1.0,0.35294117647058826,0.8166666666666667
TS0330C,4,12,TS0330A+TS0330D+TS0330E+TS0330H,pressure_absolute,145,33,49,3,0.7444444444444445,0.2383838383838384,0.25,0.6499999999999999
TS0330C,4,12,TS0330A+TS0330D+TS0330E+TS0330H,pressure_shape,145,33,49,3,0.7000000000000001,0.18518518518518517,0.26666666666666666,0.6666666666666666
TS0330C,4,12,TS0330A+TS0330D+TS0330E+TS0330H,fusion_absolute,145,33,49,3,1.0,1.0,0.3,0.7666666666666666
TS0330C,4,12,TS0330A+TS0330D+TS0330E+TS0330H,fusion_shape,145,33,49,3,0.8777777777777778,0.38690476190476186,0.3157894736842105,0.7833333333333333
TS0330C,4,13,TS0330A+TS0330D+TS0330F+TS0330G,temperature,137,33,36,3,1.0,1.0,0.375,0.8333333333333333
TS0330C,4,13,TS0330A+TS0330D+TS0330F+TS0330G,pressure_absolute,137,33,36,3,0.9555555555555556,0.7222222222222222,0.3157894736842105,0.7833333333333333
TS0330C,4,13,TS0330A+TS0330D+TS0330F+TS0330G,pressure_shape,137,33,36,3,0.9111111111111111,0.4206349206349207,0.24,0.6833333333333333
TS0330C,4,13,TS0330A+TS0330D+TS0330F+TS0330G,fusion_absolute,137,33,36,3,1.0,1.0,0.3157894736842105,0.7833333333333333
TS0330C,4,13,TS0330A+TS0330D+TS0330F+TS0330G,fusion_shape,137,33,36,3,0.9444444444444444,0.5555555555555556,0.35294117647058826,0.8166666666666667
TS0330C,4,14,TS0330A+TS0330D+TS0330F+TS0330H,temperature,139,33,44,3,1.0,1.0,0.35294117647058826,0.8166666666666667
TS0330C,4,14,TS0330A+TS0330D+TS0330F+TS0330H,pressure_absolute,139,33,44,3,0.8555555555555556,0.5194805194805194,0.35294117647058826,0.8166666666666667
TS0330C,4,14,TS0330A+TS0330D+TS0330F+TS0330H,pressure_shape,139,33,44,3,0.9666666666666667,0.6388888888888888,0.3,0.7666666666666666
TS0330C,4,14,TS0330A+TS0330D+TS0330F+TS0330H,fusion_absolute,139,33,44,3,1.0,1.0,0.2727272727272727,0.7333333333333334
TS0330C,4,14,TS0330A+TS0330D+TS0330F+TS0330H,fusion_shape,139,33,44,3,0.9,0.4206349206349206,0.3157894736842105,0.7833333333333333
TS0330C,4,15,TS0330A+TS0330D+TS0330G+TS0330H,temperature,137,33,40,3,1.0,1.0,0.3333333333333333,0.8
TS0330C,4,15,TS0330A+TS0330D+TS0330G+TS0330H,pressure_absolute,137,33,40,3,0.9888888888888889,0.9166666666666665,0.3333333333333333,0.8
TS0330C,4,15,TS0330A+TS0330D+TS0330G+TS0330H,pressure_shape,137,33,40,3,0.6222222222222222,0.14444444444444443,0.21052631578947367,0.6
TS0330C,4,15,TS0330A+TS0330D+TS0330G+TS0330H,fusion_absolute,137,33,40,3,1.0,1.0,0.3157894736842105,0.7833333333333333
TS0330C,4,15,TS0330A+TS0330D+TS0330G+TS0330H,fusion_shape,137,33,40,3,0.9222222222222223,0.4666666666666667,0.35294117647058826,0.8166666666666667
TS0330C,4,16,TS0330A+TS0330E+TS0330F+TS0330G,temperature,144,33,45,3,1.0,1.0,0.375,0.8333333333333333
TS0330C,4,16,TS0330A+TS0330E+TS0330F+TS0330G,pressure_absolute,144,33,45,3,0.8111111111111111,0.25,0.5,0.9
TS0330C,4,16,TS0330A+TS0330E+TS0330F+TS0330G,pressure_shape,144,33,45,3,0.5666666666666667,0.13465608465608464,0.1,0.4
TS0330C,4,16,TS0330A+TS0330E+TS0330F+TS0330G,fusion_absolute,144,33,45,3,1.0,1.0,0.35294117647058826,0.8166666666666667
TS0330C,4,16,TS0330A+TS0330E+TS0330F+TS0330G,fusion_shape,144,33,45,3,0.9666666666666667,0.6388888888888888,0.35294117647058826,0.8166666666666667
TS0330C,4,17,TS0330A+TS0330E+TS0330F+TS0330H,temperature,146,33,53,3,1.0,1.0,0.3333333333333333,0.8
TS0330C,4,17,TS0330A+TS0330E+TS0330F+TS0330H,pressure_absolute,146,33,53,3,0.6888888888888889,0.1735042735042735,0.0,0.43333333333333335
TS0330C,4,17,TS0330A+TS0330E+TS0330F+TS0330H,pressure_shape,146,33,53,3,0.8000000000000002,0.2554945054945055,0.26666666666666666,0.6666666666666666
TS0330C,4,17,TS0330A+TS0330E+TS0330F+TS0330H,fusion_absolute,146,33,53,3,1.0,1.0,0.3,0.7666666666666666
TS0330C,4,17,TS0330A+TS0330E+TS0330F+TS0330H,fusion_shape,146,33,53,3,0.9555555555555556,0.7,0.3157894736842105,0.7833333333333333
TS0330C,4,18,TS0330A+TS0330E+TS0330G+TS0330H,temperature,144,33,49,3,1.0,1.0,0.3333333333333333,0.8
TS0330C,4,18,TS0330A+TS0330E+TS0330G+TS0330H,pressure_absolute,144,33,49,3,0.8,0.24206349206349206,0.36363636363636365,0.7333333333333334
TS0330C,4,18,TS0330A+TS0330E+TS0330G+TS0330H,pressure_shape,144,33,49,3,0.4777777777777778,0.10905695611577965,0.0,0.36666666666666664
TS0330C,4,18,TS0330A+TS0330E+TS0330G+TS0330H,fusion_absolute,144,33,49,3,1.0,1.0,0.35294117647058826,0.8166666666666667
TS0330C,4,18,TS0330A+TS0330E+TS0330G+TS0330H,fusion_shape,144,33,49,3,1.0,1.0,0.375,0.8333333333333333
TS0330C,4,19,TS0330A+TS0330F+TS0330G+TS0330H,temperature,138,33,44,3,1.0,1.0,0.3333333333333333,0.8
TS0330C,4,19,TS0330A+TS0330F+TS0330G+TS0330H,pressure_absolute,138,33,44,3,0.9222222222222223,0.6666666666666666,0.5,0.9
TS0330C,4,19,TS0330A+TS0330F+TS0330G+TS0330H,pressure_shape,138,33,44,3,0.6333333333333333,0.14949494949494951,0.2727272727272727,0.7333333333333334
TS0330C,4,19,TS0330A+TS0330F+TS0330G+TS0330H,fusion_absolute,138,33,44,3,1.0,1.0,0.35294117647058826,0.8166666666666667
TS0330C,4,19,TS0330A+TS0330F+TS0330G+TS0330H,fusion_shape,138,33,44,3,1.0,1.0,0.35294117647058826,0.8166666666666667
TS0330C,4,20,TS0330B+TS0330D+TS0330E+TS0330F,temperature,145,33,42,3,1.0,1.0,0.4,0.85
TS0330C,4,20,TS0330B+TS0330D+TS0330E+TS0330F,pressure_absolute,145,33,42,3,0.9666666666666667,0.8333333333333333,0.375,0.8333333333333333
TS0330C,4,20,TS0330B+TS0330D+TS0330E+TS0330F,pressure_shape,145,33,42,3,0.9333333333333333,0.4777777777777778,0.24,0.6833333333333333
TS0330C,4,20,TS0330B+TS0330D+TS0330E+TS0330F,fusion_absolute,145,33,42,3,1.0,1.0,0.46153846153846156,0.8833333333333333
TS0330C,4,20,TS0330B+TS0330D+TS0330E+TS0330F,fusion_shape,145,33,42,3,0.9666666666666667,0.6388888888888888,0.5,0.9
TS0330C,4,21,TS0330B+TS0330D+TS0330E+TS0330G,temperature,143,33,38,3,1.0,1.0,0.4,0.85
TS0330C,4,21,TS0330B+TS0330D+TS0330E+TS0330G,pressure_absolute,143,33,38,3,0.9111111111111111,0.5916666666666666,0.375,0.8333333333333333
TS0330C,4,21,TS0330B+TS0330D+TS0330E+TS0330G,pressure_shape,143,33,38,3,0.5,0.1142857142857143,0.24,0.6833333333333333
TS0330C,4,21,TS0330B+TS0330D+TS0330E+TS0330G,fusion_absolute,143,33,38,3,1.0,1.0,0.46153846153846156,0.8833333333333333
TS0330C,4,21,TS0330B+TS0330D+TS0330E+TS0330G,fusion_shape,143,33,38,3,0.9666666666666667,0.6388888888888888,0.42857142857142855,0.8666666666666667
TS0330C,4,22,TS0330B+TS0330D+TS0330E+TS0330H,temperature,145,33,46,3,1.0,1.0,0.35294117647058826,0.8166666666666667
TS0330C,4,22,TS0330B+TS0330D+TS0330E+TS0330H,pressure_absolute,145,33,46,3,0.9666666666666667,0.8333333333333333,0.46153846153846156,0.8833333333333333
TS0330C,4,22,TS0330B+TS0330D+TS0330E+TS0330H,pressure_shape,145,33,46,3,0.9111111111111111,0.4111111111111111,0.25,0.7
TS0330C,4,22,TS0330B+TS0330D+TS0330E+TS0330H,fusion_absolute,145,33,46,3,1.0,1.0,0.5,0.9
TS0330C,4,22,TS0330B+TS0330D+TS0330E+TS0330H,fusion_shape,145,33,46,3,0.9666666666666667,0.6388888888888888,0.5,0.9
TS0330C,4,23,TS0330B+TS0330D+TS0330F+TS0330G,temperature,137,33,33,3,1.0,1.0,0.375,0.8333333333333333
TS0330C,4,23,TS0330B+TS0330D+TS0330F+TS0330G,pressure_absolute,137,33,33,3,0.9888888888888889,0.9166666666666665,0.375,0.8333333333333333
TS0330C,4,23,TS0330B+TS0330D+TS0330F+TS0330G,pressure_shape,137,33,33,3,0.7666666666666666,0.23333333333333334,0.23076923076923078,0.6666666666666666
TS0330C,4,23,TS0330B+TS0330D+TS0330F+TS0330G,fusion_absolute,137,33,33,3,1.0,1.0,0.46153846153846156,0.8833333333333333
TS0330C,4,23,TS0330B+TS0330D+TS0330F+TS0330G,fusion_shape,137,33,33,3,0.9666666666666667,0.6388888888888888,0.4,0.85
TS0330C,4,24,TS0330B+TS0330D+TS0330F+TS0330H,temperature,139,33,41,3,1.0,1.0,0.35294117647058826,0.8166666666666667
TS0330C,4,24,TS0330B+TS0330D+TS0330F+TS0330H,pressure_absolute,139,33,41,3,1.0,1.0,0.375,0.8333333333333333
TS0330C,4,24,TS0330B+TS0330D+TS0330F+TS0330H,pressure_shape,139,33,41,3,0.9666666666666667,0.6388888888888888,0.25,0.7
TS0330C,4,24,TS0330B+TS0330D+TS0330F+TS0330H,fusion_absolute,139,33,41,3,1.0,1.0,0.42857142857142855,0.8666666666666667
TS0330C,4,24,TS0330B+TS0330D+TS0330F+TS0330H,fusion_shape,139,33,41,3,0.9666666666666667,0.6388888888888888,0.46153846153846156,0.8833333333333333
TS0330C,4,25,TS0330B+TS0330D+TS0330G+TS0330H,temperature,137,33,37,3,1.0,1.0,0.35294117647058826,0.8166666666666667
TS0330C,4,25,TS0330B+TS0330D+TS0330G+TS0330H,pressure_absolute,137,33,37,3,0.9666666666666667,0.6388888888888888,0.42857142857142855,0.8666666666666667
TS0330C,4,25,TS0330B+TS0330D+TS0330G+TS0330H,pressure_shape,137,33,37,3,0.7,0.17727272727272728,0.24,0.6833333333333333
TS0330C,4,25,TS0330B+TS0330D+TS0330G+TS0330H,fusion_absolute,137,33,37,3,1.0,1.0,0.5,0.9
TS0330C,4,25,TS0330B+TS0330D+TS0330G+TS0330H,fusion_shape,137,33,37,3,0.9666666666666667,0.6388888888888888,0.4,0.85
TS0330C,4,26,TS0330B+TS0330E+TS0330F+TS0330G,temperature,144,33,42,3,1.0,1.0,0.375,0.8333333333333333
TS0330C,4,26,TS0330B+TS0330E+TS0330F+TS0330G,pressure_absolute,144,33,42,3,0.8555555555555556,0.3055555555555555,0.42857142857142855,0.8666666666666667
TS0330C,4,26,TS0330B+TS0330E+TS0330F+TS0330G,pressure_shape,144,33,42,3,0.5777777777777778,0.14239028944911297,0.24,0.6833333333333333
